entity_id,window_start,event_count,failed_login_ratio,login_frequency,geo_velocity,session_duration_anomaly,port_scan_index,dns_query_entropy,data_exfil_ratio,privilege_escalation_score,off_hours_ratio,connection_burstiness,generalized_ip
c91fd13f-db47-4b01-b85c-38715b9c3404,2023-01-01 00:00:00,54.96714153011233,0.0058550249453896384,6.513977233290704,118.43366544364505,0.12522450264790727,0.06556722152333276,4.950595342876504,118.82047630487583,0.06391312233313734,0.11934042603446014,0.46096221061304554,192.168.57.0/24
506ea338-b8fd-444c-b60e-e8af773c756a,2023-01-01 01:00:00,48.61735698828815,0.007199094799015152,3.1556693516447494,80.33305938363196,-0.429405541125253,0.03897628567342933,3.9696695930926897,54.89742228212448,0.1088410436069699,0.15454902125929837,5.698074946102491,192.168.12.0/24
8b98d891-c7f8-4d85-a23e-f1a45b7e3164,2023-01-01 02:00:00,56.47688538100692,0.01373646802561631,6.73921184021132,101.43724114674087,0.12229750303228377,0.033636022331553855,3.645796616544769,56.516845936265284,0.07266599577063673,0.20061352228503826,7.931972332891778,192.168.140.0/24
cff2fe90-e256-488e-9fea-3fac74d9beec,2023-01-01 03:00:00,65.23029856408026,0.013051851327167324,7.711275717609902,163.92259313036493,0.5432980290363879,0.049932510851780965,3.2431428036935865,156.27173922073848,0.08641724448369734,0.1511854773053491,19.43843828670095,192.168.125.0/24
dc746592-b828-4f84-9b0e-2b4e56e8ff26,2023-01-01 04:00:00,47.658466252766644,0.009895492030179259,5.826869806447402,109.55495340099517,0.04886007032570433,0.046596307549501434,3.0984301618720274,40.52940535663361,0.18367260451492687,0.11246542978208646,12.78276562266879,192.168.114.0/24
e784c273-336e-4809-af63-e5488d06ebd5,2023-01-01 05:00:00,47.6586304305082,0.01058663691654391,8.753591625116131,102.32182740780745,0.04059169120388238,0.0409354390134545,3.2079320284972552,182.13364766279818,0.16702305258951738,0.1522544237042377,3.3225921545005432,192.168.71.0/24
9533ec26-6d17-4b26-89fc-9184cecf224d,2023-01-01 06:00:00,65.79212815507391,0.016388324478942125,3.452421601792854,32.00719295100404,-0.7019916878067554,0.0639277489491343,4.133563325505742,54.96896326760656,0.03502093815362012,0.10724439165484456,12.430181447088184,192.168.52.0/24
17d3c86d-cf7d-49ba-878e-3832f5c466ea,2023-01-01 07:00:00,57.67434729152909,0.00704214305582085,2.510690593377166,137.31267830136102,-0.6629009175509482,0.06910610417141022,4.254362511614967,131.91959628041914,0.14148662089395875,0.10119515216424778,2.2634800553081726,192.168.44.0/24
ea5fb468-c9db-49c5-8b9a-9229230d90b0,2023-01-01 08:00:00,45.30525614065048,0.01273548690585019,1.4425595021914428,132.27420905705378,-1.4026052717996935,0.05176813772583695,3.2094046489839334,83.56907621255077,0.1405698277245796,0.08242928821431338,15.413455269435367,192.168.216.0/24
e90eed7d-73dc-4ccd-a6e4-394982749f5c,2023-01-01 09:00:00,55.42560043585965,0.00898903673783053,7.9920886229783665,208.162736165273,1.7495767431869393,0.07955060162110524,4.447519157038058,130.15937155411714,0.042586835562369085,0.1781706679416054,7.644376740910607,192.168.16.0/24
876c41ee-55d6-4d59-a98c-b011b90dc919,2023-01-01 10:00:00,45.365823071875376,0.008911593983863899,6.308731312708115,84.61108825234996,-1.243863235391285,0.0271662177173299,3.7584694741582805,72.79429989429038,0.14093888218774303,0.05907856670289993,9.531819056304146,192.168.15.0/24
bc2009d3-6d65-4fb6-bc61-c839128c659b,2023-01-01 11:00:00,45.34270246429743,0.01549388425993595,4.8888306581790895,110.95751638319695,-0.6929051977959073,0.04612681081440564,4.073396505992775,91.86035469638529,0.17689659592062765,0.1766183862339058,16.62898323771095,192.168.47.0/24
b63af2ad-6720-4350-b276-158c28ba875b,2023-01-01 12:00:00,52.41962271566034,0.01412708174494015,5.5599372526396404,112.46918418553776,-0.7184072655691974,0.0356635535879439,4.806110314127713,102.04595876978605,0.04387275968777931,0.12499320618701858,3.5641821570787506,192.168.111.0/24
78a72d6d-aff1-4be4-a4b6-2b178a7d8e2c,2023-01-01 13:00:00,30.86719755342202,0.014067548180003192,2.749021905403247,178.8726639881737,0.8949243769444413,0.012669267658538805,4.4484196579327655,49.89062721092636,0.05412485894928682,0.03003469125990292,3.0144090744350436,192.168.119.0/24
a2906527-b190-4d75-a410-37864851561a,2023-01-01 14:00:00,32.75082167486967,0.016527394035771647,9.891503959233653,95.2352233806524,-0.2949496782920278,0.04834638628314602,3.865734676047084,137.0412172710063,0.15088307334217513,0.11838246464957108,7.082003368269976,192.168.13.0/24
b28599ef-ec3c-441e-8b92-30ebb062d9d5,2023-01-01 15:00:00,44.37712470759027,0.010105019208163795,5.258442363950455,113.95107628851696,1.2477420726737338,0.04756504983233433,3.5544038872923562,74.33932167642074,0.1135747655412824,0.0,15.191894255096583,192.168.101.0/24
3fd6d2ee-4000-487f-be0d-32bed5648240,2023-01-01 16:00:00,39.87168879665576,0.01340976485647482,5.218789589209786,130.39482548582697,-0.6734906242438685,0.08026899486484262,2.9240922993353475,88.57000423299907,0.12757381376197618,0.1312754008415518,2.403269622615788,192.168.214.0/24
2daaf9c2-0093-4be2-8ff6-f9b68863e380,2023-01-01 17:00:00,53.142473325952736,0.00844866621703272,6.451533247797384,109.3304561578179,0.27899416222380197,0.06261623369109555,3.64042334037879,50.282531269574385,0.11702946082002484,0.14426157414944957,0.0,192.168.112.0/24
d121ce9c-4425-4b0b-8f32-0fc5db95842c,2023-01-01 18:00:00,40.91975924478789,0.011620831762442212,5.962018463473426,77.67831927247359,-0.8353470532597573,0.029516263513415904,3.894434880586153,0.0,0.11953479604640721,0.07038220221739733,7.744205707955006,192.168.229.0/24
eb7aa6af-453e-4c7b-bf41-f513f443533c,2023-01-01 19:00:00,35.87696298664709,0.009349284728161577,5.447768048558263,109.70449964491539,2.1451491277733883,0.08708185132668378,3.506410236424408,90.44861186999155,0.03367639358444585,0.10617738479777912,12.758703999554601,192.168.142.0/24
8a273319-bdae-480a-bc57-ea4019d6042c,2023-01-01 20:00:00,64.65648768921554,0.01048497982496359,3.4190510891093764,153.6815874929886,-1.1875984190295128,0.07442067391050707,3.9343715164538478,220.6307710806458,0.15236588533107243,0.19770787168751433,16.001308748694147,192.168.3.0/24
a9e472af-ffe5-4348-acbd-62fa3f7b0b60,2023-01-01 21:00:00,47.74223699513465,0.012975785127184569,5.942936714271991,48.67423502944699,0.3098207102270275,0.06164195406937232,4.038425941479384,139.2302143949012,0.1584794996213887,0.07471266478690317,7.684193189573005,192.168.81.0/24
524348e5-fafa-4e48-a37b-9d0bf586ddf8,2023-01-01 22:00:00,50.67528204687924,0.005908896583832638,8.764048992950068,106.6484837073438,0.6337768809320985,0.045470318023003366,3.887572009095961,99.03698101328027,0.08853046279659862,0.047054620647169976,7.942866964419988,192.168.216.0/24
d2425635-abc3-422e-bb82-adad901b5520,2023-01-01 23:00:00,35.75251813786544,0.020461936378427303,7.690840092309955,64.99395925304134,0.41379909745149823,0.030811215265530406,3.6749987095882704,86.85545853958662,0.09782615250930689,0.17408317012312996,15.769503671278736,192.168.174.0/24
